Sensor Name:,kionix
Scale Range:,2
Serial Port:,/dev/ttyACM0
File Name:,res4.csv
Time,X,Y,Z
1.1920928955078125e-06,0.06539697,0.05075586,0.9682656
0.0007300376892089844,0.06442089,0.0907749,0.9682656
0.0014986991882324219,0.07515771,-0.02537793,0.9009165
0.002280712127685547,0.03513867,0.03709082,0.9985239
0.011241674423217773,0.01952148,0.04294726,1.023902
0.01225590705871582,0.07613379,0.0868706,0.9116533
0.01298666000366211,0.01073682,0.04880371,1.063921
0.013738393783569336,-0.002928222,0.01561719,1.096131
0.022519588470458984,0.02928222,-0.0605166,1.048304
0.02332615852355957,0.04392334,0.07808594,1.011213
0.0241849422454834,0.04099512,0.01756933,0.9985239
0.025134563446044922,-0.02928222,0.04489941,1.109796
0.03343796730041504,0.04099512,0.03806689,0.9975478
0.03437948226928711,0.05173193,0.02733008,1.000476
0.03519725799560547,-0.02244971,-0.04977979,1.096131
0.03580069541931152,0.05466015,0.07125342,0.9965717
0.045812368392944336,0.08101416,-0.02733008,0.9419116
0.0468902587890625,0.02147363,0.01171289,1.002428
0.047617435455322266,0.04977979,0.01464111,1.00438
0.04864358901977539,0.1073682,-0.0009760742,0.8892036
0.055497169494628906,0.0566123,0.002928222,1.005356
0.05656719207763672,-0.02733008,-0.003904297,1.086371
0.0572659969329834,0.02244971,0.09175097,1.00438
0.05808377265930176,0.05758838,-0.02147363,1.011213
0.06657838821411133,0.03611475,0.02830615,1.005356
0.0673825740814209,0.08784667,0.01171289,0.8843232
0.0680234432220459,0.03904297,0.02049756,0.9819306
0.06861615180969238,0.03904297,0.01464111,0.9916914
0.07789087295532227,0.0985835,0.08199023,0.8852993
0.07874011993408203,0.05758838,0.01756933,0.9750981
0.07959771156311035,-0.0302583,-0.02830615,1.09906
0.08033204078674316,0.04977979,0.05173193,0.9995
0.08854556083679199,0.05173193,0.01659326,1.009261
0.08930516242980957,0.04782763,0.1415308,0.9711939
0.09005856513977051,0.01659326,0.02928222,0.8765146
0.09076499938964844,0.08491845,0.02244971,1.001452
0.09983634948730469,0.03806689,-0.03904297,0.9799785
