Sensor Name:,kionix
Scale Range:,2
Serial Port:,/dev/ttyACM0
File Name:,res5.csv
Time,X,Y,Z
1.1920928955078125e-06,0.5456254,0.05563623,0.7779312
0.002225637435913086,0.5319604,0.08003808,0.8033091
0.003040790557861328,0.5622187,0.08296631,0.8150219
0.0037376880645751953,0.5436733,0.08296631,0.8472324
0.010920524597167969,0.5641709,0.09175097,0.7847636
0.011544942855834961,0.5631948,0.08003808,0.8013569
0.01209878921508789,0.5534341,0.08589453,0.8267348
0.012609481811523438,0.5368408,0.06246875,0.802333
0.013164043426513672,0.5592905,0.0946792,0.8179502
0.02382969856262207,0.5602666,0.07320557,0.815998
0.02461719512939453,0.5475776,0.08101416,0.8013569
0.025339126586914062,0.5622187,0.08882276,0.8199023
0.025994539260864258,0.565147,0.08979882,0.788668
0.033409833908081055,0.5622187,0.0946792,0.8101416
0.03416109085083008,0.5749077,0.08003808,0.815998
0.03483009338378906,0.5758838,0.0946792,0.8111176
0.03551840782165527,0.5807642,0.08199023,0.8140459
0.044251441955566406,0.5670991,0.08589453,0.8111176
0.04501461982727051,0.5612426,0.07222949,0.8267348
0.04561305046081543,0.5690513,0.0985835,0.7994047
0.04628491401672363,0.5592905,0.08882276,0.7915962
0.05526471138000488,0.5641709,0.08199023,0.789644
0.055999755859375,0.5612426,0.08199023,0.8208784
0.0567021369934082,0.566123,0.07710986,0.8003808
0.0574183464050293,0.5592905,0.09175097,0.8140459
0.06640005111694336,0.5583144,0.08784667,0.8443042
0.06717419624328613,0.5631948,0.06930127,0.7925723
0.0678715705871582,0.566123,0.0868706,0.7994047
0.06860828399658203,0.5631948,0.07418164,0.7974526
0.07739830017089844,0.5680752,0.0907749,0.8179502
0.0781702995300293,0.5934531,0.09565527,0.8257587
0.07901239395141602,0.5592905,0.07222949,0.8052612
0.08273625373840332,0.5573383,0.08199023,0.8111176
0.09102869033813477,0.5710034,0.1229854,0.8150219
0.09424734115600586,0.5700274,0.07125342,0.8208784
0.09520912170410156,0.5749077,0.08882276,0.8150219
0.09586119651794434,0.5641709,0.08394238,0.8150219
0.09948563575744629,0.5583144,0.07418164,0.8013569
0.10031580924987793,0.5700274,0.07613379,0.8052612
0.10097241401672363,0.6002856,0.09370312,0.7984287
0.10157299041748047,0.5612426,0.07906201,0.7994047
0.11043787002563477,0.5612426,0.08589453,0.8140459
0.1112205982208252,0.5583144,0.08296631,0.8091656
0.11188268661499023,0.5768599,0.08101416,0.7906201
0.11259031295776367,0.5700274,0.07906201,0.7789072
0.12147855758666992,0.5534341,0.07222949,0.7994047
0.12232470512390137,0.5583144,0.08199023,0.8150219
0.12306809425354004,0.5739316,0.0907749,0.8267348
0.12382674217224121,0.5475776,0.09760742,0.8033091
0.13255953788757324,0.5592905,0.08979882,0.8003808
0.1333451271057129,0.5680752,0.08296631,0.8364956
0.13407087326049805,0.5710034,0.08784667,0.7584097
0.13475847244262695,0.5749077,0.08589453,0.8169741
0.14356374740600586,0.5573383,0.08589453,0.8042851
0.14435076713562012,0.5544102,0.04685156,0.7593857
0.1450490951538086,0.5768599,0.0868706,0.8062373
0.14577150344848633,0.5514819,0.08979882,0.8296631
0.1546337604522705,0.5622187,0.08979882,0.8101416
0.15535497665405273,0.565147,0.0566123,0.802333
0.15609002113342285,0.5602666,0.0907749,0.8130698
0.1567549705505371,0.5612426,0.06149268,0.8189262
0.16554880142211914,0.5583144,0.09272705,0.789644
0.16639471054077148,0.5397691,0.0868706,0.8140459
0.167158842086792,0.5690513,0.04392334,0.7974526
0.16782569885253906,0.5592905,0.0907749,0.7945244
0.1767265796661377,0.5534341,0.04880371,0.7662182
0.17757201194763184,0.5612426,0.08003808,0.8228306
0.1783442497253418,0.5885727,0.1063921,0.7935483
0.1791830062866211,0.566123,0.08296631,0.8013569
0.18762803077697754,0.566123,0.07710986,0.8062373
0.18831300735473633,0.5573383,0.05758838,0.7789072
0.18907761573791504,0.5719795,0.08296631,0.8052612
0.18980073928833008,0.5670991,0.08394238,0.8277109
0.19863367080688477,0.5602666,0.08491845,0.8199023
0.19935345649719238,0.5963813,0.1015117,0.8325912
0.20009684562683105,0.5592905,0.07222949,0.8120937
0.20076394081115723,0.5749077,0.08101416,0.8150219
0.20962977409362793,0.5866206,0.06344482,0.8081895
0.21037936210632324,0.5426972,0.06734912,0.7486489
0.21110105514526367,0.5729556,0.08589453,0.8111176
0.21179723739624023,0.5485537,0.08784667,0.7955005
0.22072219848632812,0.5768599,0.06442089,0.8169741
0.2214524745941162,0.5534341,0.08296631,0.8101416
0.22220587730407715,0.5778359,0.06930127,0.8150219
0.22298264503479004,0.5631948,0.08003808,0.7662182
0.23178768157958984,0.566123,0.07515771,0.8140459
0.2325594425201416,0.565147,0.07027734,0.8013569
0.23322701454162598,0.5983335,0.105416,0.8150219
0.2339341640472412,0.5768599,0.09565527,0.8306391
0.24274539947509766,0.5592905,0.06930127,0.8189262
0.24353885650634766,0.5622187,0.08882276,0.8296631
0.24425864219665527,0.5680752,0.07808594,0.8130698
0.24489855766296387,0.5612426,0.04782763,0.8208784
0.2537686824798584,0.5622187,0.09370312,0.8120937
0.2545151710510254,0.5739316,0.07222949,0.8081895
0.25520825386047363,0.5466015,0.07613379,0.8101416
0.25582432746887207,0.5573383,0.07613379,0.802333
0.26480984687805176,0.5690513,0.08394238,0.8218545
0.2655634880065918,0.5553863,0.09370312,0.7808594
0.266232967376709,0.5505058,0.0985835,0.8345434
0.26688575744628906,0.5495298,0.08491845,0.8189262
0.267500638961792,0.566123,0.09955957,0.8130698
0.2761533260345459,0.5495298,0.06734912,0.802333
0.27691006660461426,0.5710034,0.07906201,0.8042851
0.2775886058807373,0.5544102,0.07906201,0.7984287
0.2782309055328369,0.5553863,0.08979882,0.7974526
0.28722047805786133,0.5836924,0.08882276,0.7984287
0.28815150260925293,0.552458,0.1034639,0.8374717
0.2891995906829834,0.5631948,0.08784667,0.8120937
0.2900679111480713,0.5778359,0.1005356,0.8091656
0.29848384857177734,0.5583144,0.09565527,0.7769551
0.299379825592041,0.5827163,0.07125342,0.8208784
0.3001837730407715,0.5710034,0.07808594,0.802333
0.3009676933288574,0.5954053,0.0868706,0.8482085
0.3093883991241455,0.5534341,0.0907749,0.8130698
0.3102242946624756,0.5622187,0.07320557,0.7925723
0.3111283779144287,0.5885727,0.09175097,0.8316153
0.31200313568115234,0.5856445,0.09955957,0.8033091
